loannumber,loanamount,totaldue,termdays,days_to_approve,interest_amount,interest_rate,is_referred,approval_month,approval_year,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,age,prev_num_loans,prev_avg_loan_amount,prev_total_borrowed,prev_avg_totaldue,prev_avg_termdays,prev_max_loannumber,prev_avg_interest_rate,prev_avg_loan_duration,prev_late_payments,prev_late_payment_rate,prev_avg_days_to_repay,target
11,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Savings,8.5754049,12.0086534,Stanbic IBTC,Permanent,Graduate,31.0,10.0,26500.0,265000.0,29625.0,24.0,10.0,0.123,19.8,1.0,0.1,-4.4,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3255983,7.1194033,Sterling Bank,Permanent,,32.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,32.0,1.0,1.0,3.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3238605,7.1142931,First Bank,Permanent,,32.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,31.0,0.0,0.0,0.0,1
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3768426,6.5578572,Stanbic IBTC,,,31.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,19.666666666666668,0.0,0.0,-5.666666666666667,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,41.0,1.0,1.0,11.0,1
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,32.0,0.0,0.0,-1.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.2191494,7.2108393,Access Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,37.0,1.0,1.0,6.0,1
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,18.0,0.0,0.0,-4.0,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Other,7.0123508,4.7531198,Sterling Bank,Permanent,Graduate,41.0,2.0,7500.0,15000.0,8625.0,15.0,2.0,0.15,20.0,2.0,1.0,5.0,0
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,6.0,18333.333333333332,110000.0,22150.0,30.0,6.0,0.21583333333333332,24.5,1.0,0.16666666666666666,-3.8333333333333335,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,4.0,15000.0,60000.0,18375.0,26.25,4.0,0.225,25.75,0.0,0.0,-0.25,0
18,50000.0,52500.0,30,0,2500.0,0.05,0,7,2017,Other,3.1260613,6.6778432,GT Bank,Self-Employed,Graduate,42.0,17.0,30000.0,510000.0,34494.117647058825,38.8235294117647,17.0,0.191078431372549,26.764705882352942,2.0,0.11764705882352941,-3.3529411764705883,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,1.0,1.0,1.0,1
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.3813132,6.4939532,Zenith Bank,Permanent,,27.0,6.0,15000.0,90000.0,18000.0,22.5,6.0,0.1875,19.0,0.0,0.0,-3.3333333333333335,0
12,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,3.5410367,6.733155,Skye Bank,Permanent,Graduate,31.0,11.0,10909.09090909091,120000.0,12440.90909090909,15.0,11.0,0.14454545454545453,17.181818181818183,6.0,0.5454545454545454,2.1818181818181817,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3016329,6.5212034,GT Bank,Permanent,,32.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.0,0.0,0.0,-3.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,3.5541342,6.6105681,Access Bank,Permanent,,43.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,27.0,0.0,0.0,-2.5,0
7,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,3.3232994,6.627701,GT Bank,Permanent,,40.0,6.0,13333.333333333334,80000.0,15708.333333333334,22.5,6.0,0.19999999999999998,14.666666666666666,1.0,0.16666666666666666,-8.0,0
5,20000.0,21750.0,15,0,1750.0,0.0875,0,7,2017,Savings,3.3484849,6.6348512,Diamond Bank,,,30.0,4.0,12500.0,50000.0,14625.0,18.75,4.0,0.15625,16.5,0.0,0.0,-2.5,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,8.3163457,5.0481816,GT Bank,,,31.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,16.0,0.0,0.0,-7.0,1
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.2972894,6.6627479,GT Bank,Permanent,,42.0,4.0,12500.0,50000.0,14750.0,18.75,4.0,0.16875,15.0,0.0,0.0,-3.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,7.4881394,8.9752501,Diamond Bank,Permanent,,27.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,3.0,0.0,0.0,-11.0,1
4,10000.0,12250.0,30,0,2250.0,0.225,0,7,2017,Savings,7.4527967,10.4446483,Access Bank,,,34.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,26.333333333333332,0.0,0.0,-3.3333333333333335,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4446285,6.8397571,First Bank,Permanent,,36.0,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,32.5,2.0,0.5,1.25,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,13.5,1.0,0.5,-1.5,1
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,7.4654217,9.08262,EcoBank,Permanent,,33.0,5.0,14000.0,70000.0,17600.0,30.0,5.0,0.27,25.8,1.0,0.2,-4.6,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,29.0,0.0,0.0,-2.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,8.0,0.0,0.0,-6.0,0
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,6.0,16666.666666666668,100000.0,19291.666666666668,20.0,6.0,0.15625,12.333333333333334,0.0,0.0,-7.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,21.0,0.0,0.0,-9.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3572047,6.6736015,GT Bank,Permanent,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,13.0,0.0,0.0,-4.0,0
4,15000.0,18375.0,30,0,3375.0,0.225,0,7,2017,Savings,6.992216,4.8309534,UBA,Permanent,,37.0,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,18.0,0.0,0.0,-2.3333333333333335,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3527862,6.5081435,Access Bank,Permanent,,33.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,4.0,0.0,0.0,-11.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,54.0,1.0,1.0,24.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3822099,6.541528,GT Bank,Permanent,,31.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-3.0,0
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.3333825,7.1453259,GT Bank,Permanent,,30.0,7.0,17142.85714285714,120000.0,20585.714285714286,27.857142857142858,7.0,0.215,27.857142857142858,2.0,0.2857142857142857,-0.14285714285714285,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Other,3.3960986,6.5525789,Access Bank,Permanent,,32.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,0.0,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,36.333333333333336,3.0,1.0,6.0,0
7,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,7.4450653,9.0768353,Zenith Bank,,,28.0,6.0,15000.0,90000.0,18633.333333333332,30.0,6.0,0.25666666666666665,28.5,0.0,0.0,-1.0,0
12,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Savings,3.2663346,6.5193908,First Bank,Permanent,,32.0,11.0,28181.81818181818,310000.0,32645.454545454544,32.72727272727273,11.0,0.18484848484848485,31.181818181818183,0.0,0.0,-1.6363636363636365,0
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.2518396,6.462774,GT Bank,Permanent,,39.0,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,19.333333333333332,2.0,0.6666666666666666,3.6666666666666665,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3576273,6.6156295,Skye Bank,Permanent,Graduate,38.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,0.0,0
10,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Other,3.2701279,6.5798375,UBA,Permanent,Graduate,30.0,9.0,23333.333333333332,210000.0,28011.11111111111,38.333333333333336,9.0,0.2046296296296296,34.22222222222222,7.0,0.7777777777777778,3.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2858723,6.6848185,UBA,Permanent,Graduate,39.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,6.0,0.0,0.0,-16.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-3.0,0
6,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,7.34362,9.1514167,Stanbic IBTC,Permanent,,30.0,5.0,14000.0,70000.0,17600.0,30.0,5.0,0.26999999999999996,21.8,0.0,0.0,-8.6,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,8.0,16250.0,130000.0,18506.25,18.75,8.0,0.1503125,15.875,0.0,0.0,-3.125,0
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.2949539,6.6100043,Keystone Bank,Permanent,,29.0,5.0,14000.0,70000.0,16700.0,21.0,5.0,0.18,19.8,1.0,0.2,-1.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.6066558,9.0236601,Skye Bank,Permanent,,35.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,29.0,0.0,0.0,-2.0,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,5.2071219,7.2298362,FCMB,Permanent,,39.0,8.0,16250.0,130000.0,18362.5,16.875,8.0,0.13375,17.125,0.0,0.0,-0.25,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5930051,6.4966842,First Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-2.0,0
11,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,,,,,,,,10.0,17500.0,175000.0,20300.0,22.5,10.0,0.15983333333333333,13.4,0.0,0.0,-9.7,0
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.4823154,6.4275138,GT Bank,Permanent,,34.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,23.0,0.0,0.0,0.0,0
7,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.4905746,6.438789,Diamond Bank,Permanent,Graduate,30.0,6.0,13333.333333333334,80000.0,15458.333333333334,17.5,6.0,0.15625,17.0,2.0,0.3333333333333333,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.1270017,6.6744999,First Bank,Permanent,,52.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,34.0,1.0,1.0,2.0,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,8.0,21250.0,170000.0,24012.5,20.625,8.0,0.12895833333333334,19.25,0.0,0.0,-1.0,0
2,10000.0,11000.0,15,0,1000.0,0.1,1,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,10.0,0.0,0.0,-20.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.027062,4.8300052,Diamond Bank,Permanent,,31.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,11.0,0.0,0.0,-19.0,0
6,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,5.0,12000.0,60000.0,15000.0,27.0,5.0,0.255,31.2,1.0,0.2,4.6,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3473632,6.5972101,GT Bank,Permanent,,31.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,8.0,0.0,0.0,-10.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.2975096,6.6020294,GT Bank,Permanent,,27.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,23.0,0.0,0.0,0.0,1
3,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,7.4026336,10.5292298,Access Bank,Permanent,,33.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,11.5,0.0,0.0,-4.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.5306913,7.757783,GT Bank,Permanent,,39.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,26.0,0.0,0.0,-4.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.9787919,7.3898717,First Bank,,,27.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,33.0,0.0,0.0,0.0,1
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3248839,6.4882979,GT Bank,Permanent,,36.0,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,27.333333333333332,3.0,1.0,7.666666666666667,1
11,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,3.3670765,6.5692471,EcoBank,Permanent,,37.0,10.0,19000.0,190000.0,22680.0,30.0,10.0,0.22166666666666668,27.0,0.0,0.0,-2.9,1
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4787141,6.6151351,GT Bank,Permanent,,28.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,29.333333333333332,1.0,0.3333333333333333,4.666666666666667,1
13,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.3137109,6.6492708,GT Bank,Self-Employed,,30.0,12.0,11666.666666666666,140000.0,14483.333333333334,27.5,12.0,0.25333333333333335,39.583333333333336,8.0,0.6666666666666666,11.833333333333334,0
7,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,7.0257568,4.8364665,Fidelity Bank,Permanent,Primary,45.0,6.0,10000.0,60000.0,13000.0,30.0,6.0,0.3,27.833333333333332,1.0,0.16666666666666666,-1.8333333333333333,0
11,50000.0,52500.0,30,0,2500.0,0.05,0,7,2017,Savings,3.2872317,6.5925733,GT Bank,Self-Employed,Secondary,32.0,10.0,23400.0,234000.0,27352.5,37.5,10.0,0.18191666666666667,29.7,2.0,0.2,-1.5,0
13,10000.0,11000.0,30,0,1000.0,0.1,0,7,2017,Other,3.3767344,6.5477946,Stanbic IBTC,Unemployed,Graduate,33.0,12.0,17083.333333333332,205000.0,20022.916666666668,28.75,12.0,0.18625,21.5,0.0,0.0,-7.0,0
6,10000.0,11500.0,30,0,1500.0,0.15,0,7,2017,Other,7.4572617,9.005805,Fidelity Bank,Permanent,,29.0,5.0,14000.0,70000.0,16180.0,21.0,5.0,0.1765,21.6,1.0,0.2,0.6,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4617967,6.42786,Zenith Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,9.0,0.0,0.0,-23.0,0
3,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,3.3029379,6.6263662,First Bank,,,31.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,15.0,0.0,0.0,0.0,1
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,7.6116831,12.9773078,Diamond Bank,Permanent,,35.0,4.0,12500.0,50000.0,14750.0,18.75,4.0,0.16875,18.0,0.0,0.0,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3982718,6.4489034,UBA,,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,-1.0,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.3271381,6.495763,Zenith Bank,Permanent,,41.0,3.0,11666.666666666666,35000.0,13729.166666666666,20.0,3.0,0.1875,22.666666666666668,1.0,0.3333333333333333,3.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.9117961,5.0372535,EcoBank,Permanent,,36.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-3.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,6.1429231,6.7377853,Zenith Bank,Permanent,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,0.0,0.0,0.0,-15.0,0
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3603715,6.4357419,Fidelity Bank,Permanent,,33.0,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,17.0,2.0,0.6666666666666666,2.3333333333333335,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,7.0,0.0,0.0,-8.0,0
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.4258698,6.4301778,First Bank,Permanent,Graduate,54.0,6.0,20000.0,120000.0,23625.0,27.5,6.0,0.20625000000000002,20.0,0.0,0.0,-8.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.2199203,7.6360513,EcoBank,Permanent,,30.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,22.0,0.0,0.0,-8.0,0
10,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Other,7.1125429,4.9024769,EcoBank,Self-Employed,Graduate,43.0,9.0,22222.222222222223,200000.0,26597.222222222223,35.0,9.0,0.20259259259259257,35.55555555555556,4.0,0.4444444444444444,2.3333333333333335,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,38.0,1.0,0.5,14.5,1
3,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,3.8682345,7.3814232,GT Bank,Permanent,,32.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,13.0,0.0,0.0,-2.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3625978,6.5888607,GT Bank,Permanent,,35.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,22.5,1.0,0.5,0.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,7.0441028,4.8116446,GT Bank,Permanent,,26.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,23.0,0.0,0.0,-6.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3989022,6.4498967,GT Bank,Permanent,,37.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,7.0,0.0,0.0,-7.0,0
5,15000.0,18375.0,30,0,3375.0,0.225,0,7,2017,,,,,,,,4.0,10000.0,40000.0,11687.5,18.75,4.0,0.16875,16.0,0.0,0.0,-3.25,0
4,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,Savings,3.3288985,6.507412,First Bank,Permanent,,28.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,14.333333333333334,0.0,0.0,-11.0,1
10,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Other,3.3768682,6.5310263,GT Bank,Student,,28.0,9.0,23333.333333333332,210000.0,28577.777777777777,43.333333333333336,9.0,0.23555555555555557,35.888888888888886,2.0,0.2222222222222222,-1.3333333333333333,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3535331,6.703723,UBA,Permanent,,32.0,3.0,13333.333333333334,40000.0,16833.333333333332,30.0,3.0,0.27499999999999997,18.0,0.0,0.0,-13.333333333333334,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,22.0,0.0,0.0,-8.0,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.6128002,6.4816779,Zenith Bank,Permanent,,37.0,4.0,10000.0,40000.0,11875.0,18.75,4.0,0.1875,27.75,2.0,0.5,5.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5141362,6.4515404,GT Bank,Student,,25.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-5.0,0
9,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,3.3528548,6.5422168,UBA,Permanent,Graduate,36.0,8.0,18750.0,150000.0,23275.0,37.5,8.0,0.24958333333333332,29.0,2.0,0.25,-4.5,0
9,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Other,3.9234333,7.430623,Skye Bank,Self-Employed,,25.0,8.0,15000.0,120000.0,18106.25,30.0,8.0,0.20645833333333333,24.625,0.0,0.0,-5.25,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,8.0,0.0,0.0,-22.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.0079063,7.4250565,Sterling Bank,Permanent,,34.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,0.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,4.5816276,8.4867694,First Bank,Permanent,,34.0,4.0,12500.0,50000.0,14562.5,18.75,4.0,0.17812499999999998,14.25,0.0,0.0,-3.75,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,4.0,12500.0,50000.0,15125.0,22.5,4.0,0.20625,13.5,0.0,0.0,-8.75,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3446901,6.5544168,Diamond Bank,Permanent,,36.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,0.0,0
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3496532,6.4972031,GT Bank,Permanent,,35.0,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,22.0,1.0,0.3333333333333333,0.6666666666666666,0
6,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,7.421629,9.1070126,Access Bank,Unemployed,,33.0,5.0,14000.0,70000.0,16400.0,21.0,5.0,0.195,17.8,0.0,0.0,-4.6,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,0.0,0.0,0.0,0
4,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,Savings,3.4168724,6.7510385,Zenith Bank,,,33.0,3.0,13333.333333333334,40000.0,16833.333333333332,30.0,3.0,0.27499999999999997,21.333333333333332,0.0,0.0,-8.333333333333334,0
5,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,Savings,4.5284322,7.4893858,Access Bank,Permanent,,30.0,4.0,15000.0,60000.0,18000.0,22.5,4.0,0.1875,20.75,0.0,0.0,-1.75,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,8.5394608,11.9796196,First Bank,Permanent,,43.0,8.0,18750.0,150000.0,21568.75,22.5,8.0,0.1690625,20.125,1.0,0.125,-2.375,0
7,15000.0,17250.0,30,0,2250.0,0.15,0,7,2017,Savings,7.4102541,9.1122137,Wema Bank,,,35.0,6.0,12500.0,75000.0,14375.0,17.5,6.0,0.15,14.666666666666666,1.0,0.16666666666666666,-2.8333333333333335,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,42.0,1.0,1.0,11.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3922637,6.5737625,UBA,Permanent,,27.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,30.0,0.0,0.0,0.0,0
5,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,5.2131294,7.2125532,Diamond Bank,,,29.0,4.0,12500.0,50000.0,15125.0,22.5,4.0,0.20625,23.5,1.0,0.25,0.75,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3702298,6.6288104,Skye Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,25.0,0.0,0.0,-5.0,0
11,50000.0,57500.0,90,0,7500.0,0.15,0,7,2017,Savings,7.7275822,11.0985096,Access Bank,Permanent,,27.0,10.0,27000.0,270000.0,32255.0,42.0,10.0,0.19708333333333333,24.1,0.0,0.0,-7.3,0
6,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,3.296138,6.6630858,GT Bank,Self-Employed,,34.0,5.0,15000.0,75000.0,17475.0,24.0,5.0,0.18,21.2,1.0,0.2,-3.4,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,6.2745432,4.9358492,Diamond Bank,Permanent,,41.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,30.0,0.0,0.0,-0.5,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,4.0,12500.0,50000.0,15125.0,22.5,4.0,0.20625,19.0,0.0,0.0,-3.0,0
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3394033,6.5161968,Stanbic IBTC,Permanent,,38.0,5.0,14000.0,70000.0,17600.0,30.0,5.0,0.26999999999999996,28.2,0.0,0.0,-2.2,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.5635709,7.4352078,Skye Bank,Permanent,,28.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,28.666666666666668,1.0,0.3333333333333333,2.6666666666666665,0
6,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,5.0,12000.0,60000.0,15300.0,30.0,5.0,0.285,27.0,1.0,0.2,-2.8,0
11,15000.0,15750.0,15,0,750.0,0.05,0,7,2017,,,,,,,,10.0,18500.0,185000.0,20695.0,19.5,10.0,0.12166666666666666,15.1,0.0,0.0,-4.5,0
